,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
215,1650476,1528102930.0089,0,1,2,1,2,55494,192.168.100.3,4,10,1752,4,1,1528102983.95447,362,53.94556400000001,1.6027,2.2665610000000003,4.8081010000000015,0.0,4.8081010000000015,6,4,986,766,0.16683499999999998,0.092686,0.30442,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.185372,0.324994,1003,194,1,0,0
216,1650477,1528102930.0093,0,1,2,1,2,55496,192.168.100.3,4,10,1595,4,1,1528102983.95447,363,53.945168,1.602642,2.266478,4.807926,0.0,4.807926,6,4,829,766,0.16683599999999998,0.092687,0.30443200000000004,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.185373,0.324994,1003,194,1,0,0
217,1650478,1528102930.0095,0,1,2,1,2,55498,192.168.100.3,4,10,1491,4,1,1528102983.9545,364,53.944996,1.602657,2.266499,4.807971,0.0,4.807971,6,4,725,766,0.166837,0.092687,0.304438,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.185374,0.324994,1003,194,1,0,0
218,1650479,1528102930.00988,0,1,2,1,2,55500,192.168.100.3,4,10,1676,4,1,1528102983.9545,365,53.944622,1.602696,2.266555,4.808089,0.0,4.808089,6,4,910,766,0.166838,0.092688,0.30445,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.185375,0.324994,1003,194,1,0,0
219,1650480,1528102930.01019,0,1,2,1,2,55502,192.168.100.3,4,10,1585,4,1,1528102983.95452,366,53.944332,1.60264,2.266475,4.807919,0.0,4.807919,6,4,819,766,0.16683900000000002,0.092688,0.30446,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.185376,0.324994,1003,194,1,0,0
220,1650481,1528102930.01044,4,2,2,1,2,55504,192.168.100.3,4,15,3288,4,1,1528102983.95453,367,53.944084,1.603286,2.267388,4.809857,0.0,4.809857,11,4,2522,766,0.25952800000000004,0.185377,0.304343,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.278066,0.324994,1003,194,1,0,0
221,1650482,1528102931.02846,4,2,2,1,2,55506,192.168.100.3,4,18,5460,4,1,1528102983.95455,368,52.92609,0.475336,1.164315,3.3273550000000003,0.0,3.327314,14,4,4694,766,0.321203,0.245626,0.08141799999999999,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.340097,0.324994,1003,194,1,0,0
222,1650483,1528102931.0288901,4,2,2,1,2,55508,192.168.100.3,4,12,1848,4,1,1528102983.95455,369,52.925659,1.2638969999999998,1.78742,3.791691,0.0,3.791691,8,4,1082,766,0.207839,0.132261,0.339411,37745,173759,196,1005,1003,1003,0.211536,0.324994,100,18,0.226733,0.324994,1003,194,1,0,0
223,1650484,1528102927.76259,0,1,2,1,4,54282,192.168.100.3,4,10,1786,4,1,1528102982.19802,239,54.435425,2.8000000000000006e-05,4.3e-05,0.00011,0.0,0.000102,6,4,1020,766,0.16533399999999998,0.091852,0.275202,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183704,0.324994,1003,459,1,0,0
224,1650485,1528102927.76286,0,1,2,1,4,54284,192.168.100.3,4,10,1510,4,1,1528102982.19802,240,54.435162,2.8000000000000006e-05,4.8e-05,0.00011,0.0,0.00011,6,4,744,766,0.16533399999999998,0.091852,0.275108,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183705,0.324994,1003,459,1,0,0
225,1650486,1528102927.76346,0,1,2,1,4,54286,192.168.100.3,4,10,1763,4,1,1528102982.19804,241,54.434578,2.5e-05,4.4e-05,0.000101,0.0,0.000101,6,4,997,766,0.16533599999999998,0.091853,0.275123,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183707,0.324994,1003,459,1,0,0
226,1650487,1528102927.7641802,0,1,2,1,4,54288,192.168.100.3,4,10,1852,4,1,1528102982.19804,242,54.433853000000006,3.4e-05,5.8e-05,0.000135,0.0,0.000135,6,4,1086,766,0.165338,0.091855,0.274938,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183709,0.324994,1003,459,1,0,0
227,1650488,1528102927.76464,0,1,2,1,4,54290,192.168.100.3,4,10,1553,4,1,1528102982.19808,243,54.433434,2.8000000000000006e-05,4.8e-05,0.00011,0.0,0.00011,6,4,787,766,0.16534,0.091855,0.274951,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183711,0.324994,1003,459,1,0,0
228,1650489,1528102927.76521,0,1,2,1,4,54292,192.168.100.3,4,10,1635,4,1,1528102982.1980698,244,54.432858,5.2e-05,9e-05,0.000207,0.0,0.000207,6,4,869,766,0.16534100000000002,0.091856,0.274965,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183713,0.324994,1003,459,1,0,0
229,1650490,1528102927.7657301,0,1,2,1,4,54294,192.168.100.3,4,10,1562,4,1,1528102982.1981,245,54.432362,2.9e-05,5e-05,0.000116,0.0,0.000116,6,4,796,766,0.16534300000000002,0.091857,0.274978,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183714,0.324994,1003,459,1,0,0
230,1650491,1528102927.76618,0,1,2,1,4,54296,192.168.100.3,4,10,1598,4,1,1528102982.1981,246,54.43191899999999,3e-05,5.1e-05,0.000118,0.0,0.000118,6,4,832,766,0.16534400000000002,0.091858,0.27479000000000003,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183716,0.324994,1003,459,1,0,0
231,1650492,1528102927.76674,0,1,2,1,4,54298,192.168.100.3,4,10,1711,4,1,1528102982.1981199,247,54.43137700000001,3e-05,5.2e-05,0.000119,0.0,0.000119,6,4,945,766,0.165346,0.091859,0.274804,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183718,0.324994,1003,459,1,0,0
232,1650493,1528102927.76717,0,1,2,1,4,54300,192.168.100.3,4,10,1547,4,1,1528102982.1981199,248,54.43095400000001,3e-05,5.2e-05,0.00012,0.0,0.00012,6,4,781,766,0.165347,0.091859,0.27481500000000003,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183719,0.324994,1003,459,1,0,0
233,1650494,1528102927.76757,0,1,2,1,4,54302,192.168.100.3,4,10,1602,4,1,1528102982.1981401,249,54.430576,2.8000000000000006e-05,4.9e-05,0.000113,0.0,0.000113,6,4,836,766,0.165348,0.09186,0.274724,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.18372,0.324994,1003,459,1,0,0
234,1650495,1528102927.76794,0,1,2,1,4,54304,192.168.100.3,4,10,1561,4,1,1528102982.19815,250,54.43020600000001,2.7e-05,4.7e-05,0.000109,0.0,0.000109,6,4,795,766,0.165349,0.091861,0.274633,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183722,0.324994,1003,459,1,0,0
235,1650496,1528102927.7685301,0,1,2,1,4,54306,192.168.100.3,4,10,1653,4,1,1528102982.19817,251,54.429646,3.1e-05,5.400000000000001e-05,0.000125,0.0,0.000125,6,4,887,766,0.165351,0.091862,0.274447,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183723,0.324994,1003,459,1,0,0
236,1650497,1528102927.76895,0,1,2,1,4,54308,192.168.100.3,4,10,1568,4,1,1528102982.19817,252,54.429222,2.6e-05,4.5e-05,0.000104,0.0,0.000104,6,4,802,766,0.165352,0.091862,0.274457,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183725,0.324994,1003,459,1,0,0
237,1650498,1528102927.76939,0,1,2,1,4,54310,192.168.100.3,4,10,1546,4,1,1528102982.19819,253,54.42880600000001,2.5e-05,4.3e-05,0.0001,0.0,0.0001,6,4,780,766,0.165354,0.091863,0.274367,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183726,0.324994,1003,459,1,0,0
238,1650499,1528102927.76977,0,1,2,1,4,54312,192.168.100.3,4,10,1562,4,1,1528102982.19819,254,54.42842099999999,2.6e-05,4.4e-05,0.000102,0.0,0.000102,6,4,796,766,0.165355,0.091864,0.273875,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183728,0.324994,1003,459,1,0,0
239,1650500,1528102927.77018,0,1,2,1,4,54314,192.168.100.3,4,10,1633,4,1,1528102982.19822,255,54.428032,2.6e-05,4.4e-05,0.000102,0.0,0.000102,6,4,867,766,0.165356,0.091864,0.273885,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,0.183729,0.324994,1003,459,1,0,0
240,1650501,1528102927.7704802,0,1,2,1,4,54316,192.168.100.3,4,10,1525,4,1,1528102982.19822,256,54.427742,2.6e-05,4.5e-05,0.000104,0.0,0.000104,6,4,759,766,0.165357,0.091865,0.273892,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.18373,0.237264,990,540,1,0,0
241,1650502,1528102927.77078,0,1,2,1,4,54318,192.168.100.3,4,10,1480,4,1,1528102982.19824,257,54.427464,2.7e-05,4.2e-05,0.000109,0.0,0.0001,6,4,714,766,0.165358,0.091865,0.273801,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183731,0.237264,990,540,1,0,0
242,1650503,1528102926.89903,0,1,2,1,1,57148,192.168.100.3,4,10,1464,4,1,1528102934.7982302,200,7.899202000000002,1.427841,0.4507390000000001,2.855683,0.977103,1.87858,6,4,698,766,1.139356,0.632975,0.433395,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26595,0.237264,990,227,1,0,0
243,1650504,1528102926.89937,0,1,2,1,1,57150,192.168.100.3,4,10,1639,4,1,1528102934.79825,201,7.898883,1.428049,0.450938,2.856099,0.977112,1.878987,6,4,873,766,1.139402,0.633001,0.433415,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.266,0.237264,990,227,1,0,0
244,1650505,1528102926.8996,0,1,2,1,1,57152,192.168.100.3,4,10,1505,4,1,1528102934.79827,202,7.898666,1.426301,0.453216,2.852602,0.973085,1.879517,6,4,739,766,1.139433,0.6330180000000001,0.433177,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26604,0.237264,990,227,1,0,0
245,1650506,1528102926.9000301,0,1,2,1,1,57154,192.168.100.3,4,10,1763,4,1,1528102934.79829,203,7.898254,1.426449,0.453335,2.852898,0.973114,1.879784,6,4,997,766,1.139492,0.633051,0.433204,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.2661,0.237264,990,227,1,0,0
246,1650507,1528102926.90035,0,1,2,1,1,57156,192.168.100.3,4,10,1649,4,1,1528102934.79831,204,7.89796,1.42694,0.457776,2.85388,0.969164,1.884716,6,4,883,766,1.139535,0.633075,0.432976,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26615,0.237264,990,227,1,0,0
247,1650508,1528102926.90069,0,1,2,1,1,57158,192.168.100.3,4,10,1676,4,1,1528102934.79833,205,7.897641,1.427166,0.457978,2.854331,0.969187,1.885144,6,4,910,766,1.139581,0.6331,0.432997,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.2662,0.237264,990,227,1,0,0
248,1650509,1528102926.901,0,1,2,1,1,57160,192.168.100.3,4,10,1695,4,1,1528102934.79835,206,7.897344,1.4273790000000002,0.458171,2.854759,0.969208,1.885551,6,4,929,766,1.139624,0.633124,0.433017,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26625,0.237264,990,227,1,0,0
249,1650510,1528102926.90126,0,1,2,1,1,57162,192.168.100.3,4,10,1623,4,1,1528102934.79837,207,7.897105000000002,1.425699,0.460466,2.851399,0.965234,1.886165,6,4,857,766,1.139658,0.633143,0.432784,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26629,0.237264,990,227,1,0,0
250,1650511,1528102926.90206,0,1,2,1,1,57168,192.168.100.3,4,10,1593,4,1,1528102934.79843,210,7.896372,1.426151,0.464868,2.852301,0.961282,1.891019,6,4,827,766,1.139764,0.633202,0.432583,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.2664,0.237264,990,227,1,0,0
251,1650512,1528102926.90181,0,1,2,1,1,57166,192.168.100.3,4,10,1621,4,1,1528102934.79842,209,7.896603,1.4264370000000002,0.465166,2.8528740000000004,0.961271,1.891603,6,4,855,766,1.139731,0.633184,0.432568,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26637,0.237264,990,227,1,0,0
252,1650513,1528102926.90154,0,1,2,1,1,57164,192.168.100.3,4,10,1622,4,1,1528102934.7983902,208,7.89685,1.425977,0.464735,2.851955,0.961243,1.890712,6,4,856,766,1.139695,0.6331640000000001,0.43255,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26633,0.237264,990,227,1,0,0
253,1650514,1528102926.9022698,0,1,2,1,1,57170,192.168.100.3,4,10,1548,4,1,1528102934.79847,211,7.896201,1.426627,0.4653,2.853254,0.961327,1.891927,6,4,782,766,1.139789,0.633216,0.432596,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26643,0.237264,990,227,1,0,0
254,1650515,1528102926.90245,0,1,2,1,1,57172,192.168.100.3,4,10,1438,4,1,1528102934.79847,212,7.896022,1.425899,0.472594,2.851797,0.953304,1.898493,6,4,672,766,1.139814,0.6332300000000001,0.432107,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.26646,0.237264,990,227,1,0,0
255,1650516,1528102927.75334,0,1,2,1,4,54238,192.168.100.3,4,10,1616,4,1,1528102982.19771,217,54.44436999999999,0.349499,0.494266,1.048497,0.0,1.048497,6,4,850,766,0.16530599999999998,0.091837,0.492259,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183674,0.237264,990,540,1,0,0
256,1650517,1528102927.75369,0,1,2,1,4,54240,192.168.100.3,4,10,1582,4,1,1528102982.1977801,218,54.44409200000001,0.35193,0.497704,1.055789,0.0,1.055789,6,4,816,766,0.16530699999999998,0.091837,0.491641,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183675,0.237264,990,540,1,0,0
257,1650518,1528102927.75422,0,1,2,1,4,54242,192.168.100.3,4,10,1682,4,1,1528102982.1977699,219,54.44355,0.35217600000000004,0.4980520000000001,1.056527,0.0,1.056527,6,4,916,766,0.16530899999999998,0.091838,0.491685,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183676,0.237264,990,540,1,0,0
258,1650519,1528102927.75455,0,1,2,1,4,54244,192.168.100.3,4,10,1548,4,1,1528102982.19782,220,54.443272,0.352516,0.498532,1.057547,0.0,1.057547,6,4,782,766,0.16530999999999998,0.091839,0.490424,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183677,0.237264,990,540,1,0,0
259,1650520,1528102927.7548199,0,1,2,1,4,54246,192.168.100.3,4,10,1488,4,1,1528102982.19781,221,54.442989,0.354169,0.5008699999999999,1.062506,0.0,1.062506,6,4,722,766,0.165311,0.091839,0.490447,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183678,0.237264,990,540,1,0,0
260,1650521,1528102927.7553198,0,1,2,1,4,54248,192.168.100.3,4,10,1689,4,1,1528102982.19781,222,54.44249,0.354246,0.500979,1.062737,0.0,1.062737,6,4,923,766,0.165312,0.09184,0.490487,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.18368,0.237264,990,540,1,0,0
261,1650522,1528102927.7557304,0,1,2,1,4,54250,192.168.100.3,4,10,1528,4,1,1528102982.19782,223,54.44209300000001,0.354365,0.5011479999999999,1.0630959999999998,0.0,1.0630959999999998,6,4,762,766,0.16531300000000002,0.091841,0.490519,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183681,0.237264,990,540,1,0,0
262,1650523,1528102927.75626,0,1,2,1,4,54252,192.168.100.3,4,10,1768,4,1,1528102982.19784,224,54.441578,0.354433,0.5012439999999999,1.0633,0.0,1.0633,6,4,1002,766,0.16531500000000002,0.091842,0.490562,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183683,0.237264,990,540,1,0,0
263,1650524,1528102927.7567,0,1,2,1,4,54254,192.168.100.3,4,10,1568,4,1,1528102982.19784,225,54.441147,0.356285,0.5038630000000001,1.068855,0.0,1.068855,6,4,802,766,0.16531600000000002,0.091842,0.490597,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183685,0.237264,990,540,1,0,0
264,1650525,1528102927.75704,0,1,2,1,4,54256,192.168.100.3,4,10,1518,4,1,1528102982.19785,226,54.44080699999999,0.356444,0.504088,1.069332,0.0,1.069332,6,4,752,766,0.16531700000000002,0.091843,0.490627,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183686,0.237264,990,540,1,0,0
265,1650526,1528102934.06867,0,1,2,1,2,55510,192.168.100.3,4,10,1676,4,1,1528102983.95456,370,49.885895,0.250702,0.354547,0.752107,0.0,0.752107,6,4,910,766,0.180412,0.100229,0.517323,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200457,0.237264,990,223,1,0,0
266,1650527,1528102934.06915,0,1,2,1,2,55512,192.168.100.3,4,10,1615,4,1,1528102983.95458,371,49.885429,0.250614,0.354422,0.751842,0.0,0.751842,6,4,849,766,0.180413,0.10023,0.517366,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200459,0.237264,990,223,1,0,0
267,1650528,1528102934.06965,0,1,2,1,2,55514,192.168.100.3,4,10,1770,4,1,1528102983.9546,372,49.884949,0.250502,0.354264,0.7515069999999999,0.0,0.7515069999999999,6,4,1004,766,0.180415,0.100231,0.517411,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200461,0.237264,990,223,1,0,0
268,1650529,1528102934.06993,0,1,2,1,2,55516,192.168.100.3,4,10,1576,4,1,1528102983.95462,373,49.884693,0.250465,0.354211,0.751395,0.0,0.751395,6,4,810,766,0.180416,0.100231,0.517436,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200462,0.237264,990,223,1,0,0
269,1650530,1528102934.0701802,0,1,2,1,2,55518,192.168.100.3,4,10,1568,4,1,1528102983.95462,374,49.884445,0.25048000000000004,0.354233,0.751441,0.0,0.751441,6,4,802,766,0.180417,0.100232,0.517459,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200463,0.237264,990,223,1,0,0
270,1650531,1528102934.07057,0,1,2,1,2,55520,192.168.100.3,4,10,1669,4,1,1528102983.95465,375,49.884079,0.25045,0.354189,0.7513489999999999,0.0,0.7513489999999999,6,4,903,766,0.180418,0.100232,0.517494,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200465,0.237264,990,223,1,0,0
271,1650532,1528102934.07093,0,1,2,1,2,55522,192.168.100.3,4,10,1690,4,1,1528102983.95465,376,49.88372,0.25035100000000005,0.35405,0.751054,0.0,0.751054,6,4,924,766,0.18042,0.100233,0.517525,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200466,0.237264,990,223,1,0,0
272,1650533,1528102934.07121,0,1,2,1,2,55524,192.168.100.3,4,10,1545,4,1,1528102983.95466,377,49.88345,0.25035300000000005,0.354053,0.7510600000000001,0.0,0.7510600000000001,6,4,779,766,0.180421,0.100234,0.517552,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200467,0.237264,990,223,1,0,0
273,1650534,1528102934.07143,0,1,2,1,2,55526,192.168.100.3,4,10,1499,4,1,1528102983.95468,378,49.883247,0.251004,0.354973,0.753011,0.0,0.753011,6,4,733,766,0.180421,0.100234,0.517212,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200468,0.237264,990,223,1,0,0
274,1650535,1528102934.07177,0,1,2,1,2,55528,192.168.100.3,4,10,1598,4,1,1528102983.95469,379,49.882923,0.250956,0.354905,0.752868,0.0,0.752868,6,4,832,766,0.180422,0.100235,0.517243,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200469,0.237264,990,223,1,0,0
275,1650536,1528102934.0720599,0,1,2,1,2,55530,192.168.100.3,4,10,1593,4,1,1528102983.95472,380,49.882652,0.250962,0.354914,0.752887,0.0,0.752887,6,4,827,766,0.180423,0.100235,0.51727,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.20047,0.237264,990,223,1,0,0
276,1650537,1528102934.0722802,0,1,2,1,2,55532,192.168.100.3,4,10,1525,4,1,1528102983.95472,381,49.882439,0.250968,0.354922,0.752904,0.0,0.752904,6,4,759,766,0.180424,0.100236,0.517288,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200471,0.237264,990,223,1,0,0
277,1650538,1528102934.07267,0,1,2,1,2,55534,192.168.100.3,4,10,1703,4,1,1528102983.95473,382,49.882069,0.250923,0.354858,0.752768,0.0,0.752768,6,4,937,766,0.180426,0.100236,0.517324,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200473,0.237264,990,223,1,0,0
278,1650539,1528102934.07299,0,1,2,1,2,55536,192.168.100.3,4,10,1707,4,1,1528102983.95476,383,49.881767,0.250885,0.354804,0.752654,0.0,0.752654,6,4,941,766,0.180427,0.100237,0.517352,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200474,0.237264,990,223,1,0,0
279,1650540,1528102934.07322,0,1,2,1,2,55538,192.168.100.3,4,10,1551,4,1,1528102983.95476,384,49.881546,0.250893,0.354816,0.752678,0.0,0.752678,6,4,785,766,0.180427,0.100237,0.517372,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200475,0.237264,990,223,1,0,0
280,1650541,1528102934.07354,0,1,2,1,2,55540,192.168.100.3,4,10,1628,4,1,1528102983.95479,385,49.881245,0.250862,0.354773,0.752587,0.0,0.752587,6,4,862,766,0.180429,0.100238,0.517402,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200476,0.237264,990,223,1,0,0
281,1650542,1528102934.0737698,0,1,2,1,2,55542,192.168.100.3,4,10,1578,4,1,1528102983.95479,386,49.88102,0.25150500000000003,0.355682,0.754516,0.0,0.754516,6,4,812,766,0.180429,0.100239,0.517073,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200477,0.237264,990,223,1,0,0
282,1650543,1528102934.07405,0,1,2,1,2,55544,192.168.100.3,4,10,1553,4,1,1528102983.95482,387,49.880768,0.251464,0.355624,0.754393,0.0,0.754393,6,4,787,766,0.18043,0.100239,0.517099,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.200478,0.237264,990,223,1,0,0
283,1650544,1528102934.07427,4,2,2,1,2,55546,192.168.100.3,4,13,2764,4,1,1528102983.95481,388,49.880543,0.206375,0.357452,0.825501,0.0,0.825501,9,4,1998,766,0.240575,0.160383,0.234424,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.260623,0.237264,990,223,1,0,0
284,1650545,1528102934.07461,4,2,2,1,2,55548,192.168.100.3,4,13,3176,4,1,1528102983.95484,389,49.880234,0.206291,0.357306,0.8251629999999999,0.0,0.8251629999999999,9,4,2410,766,0.240576,0.160384,0.23443000000000006,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.260624,0.237264,990,223,1,0,0
285,1650546,1528102934.07479,4,2,2,1,2,55550,192.168.100.3,4,17,3740,4,1,1528102983.95484,390,49.880051,0.862611,1.725196,4.313055,0.0,4.313004,13,4,2974,766,0.32077,0.240577,0.16128399999999998,38724,165182,223,990,990,990,0.21288,0.237264,100,21,0.340818,0.237264,990,223,1,0,0
286,1650547,1528102927.7711,0,1,2,1,4,54320,192.168.100.3,4,10,1577,4,1,1528102982.19824,258,54.42714300000001,2.4e-05,4.2e-05,9.6e-05,0.0,9.6e-05,6,4,811,766,0.16535899999999998,0.091866,0.249739,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183732,0.237264,990,540,1,0,0
287,1650548,1528102927.7716699,0,1,2,1,4,54322,192.168.100.3,4,10,1713,4,1,1528102982.1982698,259,54.426601,2.5e-05,4.4e-05,0.000101,0.0,0.000101,6,4,947,766,0.16535999999999998,0.091867,0.249668,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183734,0.237264,990,540,1,0,0
288,1650549,1528102927.77235,0,1,2,1,4,54324,192.168.100.3,4,10,1742,4,1,1528102982.1982698,260,54.425911,2.8000000000000006e-05,4.8e-05,0.000111,0.0,0.000111,6,4,976,766,0.16536199999999998,0.091868,0.249349,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183736,0.237264,990,540,1,0,0
289,1650550,1528102927.7727401,0,1,2,1,4,54326,192.168.100.3,4,10,1580,4,1,1528102982.19829,261,54.42555600000001,3.6e-05,6.3e-05,0.000145,0.0,0.000145,6,4,814,766,0.165363,0.091869,0.249356,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183737,0.237264,990,540,1,0,0
290,1650551,1528102927.77336,0,1,2,1,4,54328,192.168.100.3,4,10,1680,4,1,1528102982.19829,262,54.42493100000001,2.9e-05,5e-05,0.000115,0.0,0.000115,6,4,914,766,0.165365,0.09187,0.249284,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183739,0.237264,990,540,1,0,0
291,1650552,1528102927.77373,0,1,2,1,4,54330,192.168.100.3,4,10,1572,4,1,1528102982.19832,263,54.424587,2.9e-05,5e-05,0.000115,0.0,0.000115,6,4,806,766,0.165366,0.09187,0.249292,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.18374,0.237264,990,540,1,0,0
292,1650553,1528102927.77424,0,1,2,1,4,54332,192.168.100.3,4,10,1704,4,1,1528102982.19837,264,54.424122,3.1e-05,5.400000000000001e-05,0.000125,0.0,0.000125,6,4,938,766,0.165368,0.091871,0.249303,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183742,0.237264,990,540,1,0,0
